Pm;Vm;Im;Voc;Isc;Voc_coeff;Isc_coeff;Rs;Iph;I0;Rp;n
3.986055556;0.507777778;7.85;0.620185185;8.46;-0.35599;0.07;0.004579815;8.4749;2.514E-10;2.607462963;0.99696
3.8383;0.488333333;7.86;0.608333333;8.4;-0.38181;-0.051;0.005703;8.4145;5.0333E-10;5.205533333;1.0065
4.178533333;0.513333333;8.14;0.625;8.67;-0.312;0.051995;0.004686833;8.7392;4.8302E-11;2.603491667;0.93948
4.306683333;0.501944444;8.58;0.625833333;8.98;-0.3427;0.065813;0.005779167;9.0361;1.6715E-10;28.81500556;0.98575
3.885648148;0.509259259;7.63;0.611111111;8.29;-0.3847;0.080302;0.003017037;8.3028;6.5521E-10;1.946472222;1.0242
2.641388889;0.513888889;5.14;0.625;5.35;-0.301;0.063009;0.007529444;5.4346;1.9759E-11;12.68954306;0.92387
3.955555556;0.494444444;8;0.618055556;8.51;-0.35;0.05;0.006198889;8.5317;1.9986E-10;6.288058333;0.98326
2.639583333;0.502777778;5.25;0.625;5.5;-0.345;0.049109;0.009073056;5.5507;1.0865E-10;17.20577639;0.98686
3.470833333;0.486111111;7.14;0.586111111;8.21;-0.32;0.04;0.003953889;8.2604;5.9563E-11;0.64445;0.89326
4.17;0.5;8.34;0.615;9;-0.36301;0.0545;0.004685333;9.0176;3.3339E-10;2.402176667;0.99771
4.0015;0.503333333;7.95;0.62;8.43;-0.33997;0.056501;0.005308833;8.5204;1.399E-10;3.033833333;0.97273
3.960034722;0.510972222;7.75;0.614027778;8.32;-0.3285;0.060012;0.003706389;8.3315;8.9209E-11;2.697136111;0.94717
2.648527778;0.515277778;5.14;0.627777778;5.48;-0.36571;0.070602;0.006693611;5.5006;2.2929E-10;6.041729167;1.0231
3.9396;0.49;8.04;0.624393939;8.48;-0.34271;0.065814;0.007631818;8.5485;1.5784E-10;8.469607576;0.98366
4.097094444;0.512777778;7.99;0.637777778;8.64;-0.3397;0.063704;0.006096667;8.6626;1.4158E-10;2.330304167;1.0008
2.5;0.5;5;0.625;5.2;-0.404;0.045;0.009281389;5.2727;7.2793E-10;136.0587056;1.0715
3.962833333;0.491666667;8.06;0.611111111;8.51;-0.352;0.061998;0.005673611;8.6058;2.1995E-10;4.079538889;0.97593
4.073235417;0.509791667;7.99;0.631666667;8.49;-0.34288;0.024923;0.00580375;8.5061;1.4834E-10;6.7678;0.99292
3.611805556;0.486111111;7.43;0.593055556;8.29;-0.31991;0.047805;0.004803611;8.3499;6.1468E-11;0.914301389;0.90331
4.177666667;0.503333333;8.3;0.623333333;8.86;-0.34401;0.046998;0.005447833;8.8704;1.6648E-10;4.635036667;0.9829
4.100055556;0.505555556;8.11;0.623611111;8.63;-0.3416;0.049502;0.005331528;8.6476;1.4935E-10;5.231406944;0.97998
2.501943182;0.503409091;4.97;0.619318182;5.35;-0.31701;0.0090093;0.008660909;5.4223;3.3825E-11;2.424873864;0.93605
3.819105556;0.511944444;7.46;0.612916667;7.97;-0.4339;0.0766;0.002454583;8.0327;2.7923E-09;2.752952778;1.0967
4.502583333;0.591666667;7.61;0.736666667;8.33;-0.35301;0.15501;0.007246833;8.3411;2.4335E-10;1.699856667;1.1845
3.6955;0.48625;7.6;0.618333333;8.19;-0.36799;0.123;0.0075275;8.2113;3.9929E-10;3.4289125;1.0144
3.834933333;0.486666667;7.88;0.603666667;8.38;-0.36999;0.078998;0.0054185;8.3977;4.1099E-10;6.797928333;0.99015
3.7;0.5;7.4;0.622962963;7.98;-0.35401;0.13799;0.006387222;7.9972;2.4555E-10;2.961342593;1.0028
2.361333333;0.488888889;4.83;0.608333333;5.14;-0.32201;0.044008;0.010036806;5.1454;4.2103E-11;9.517056944;0.92794
3.63154;0.4855;7.48;0.615166667;7.9;-0.29599;0.123;0.008122333;7.9402;2.5842E-11;9.920351667;0.90548
4.086858333;0.509583333;8.02;0.625277778;8.71;-0.36;0.07;0.004784722;8.7315;2.969E-10;1.938209722;1.0112
3.75275;0.490555556;7.65;0.611111111;8.21;-0.356;0.07;0.006075556;8.2235;2.4476E-10;3.686333333;0.98218
3.6207;0.496666667;7.29;0.613333333;7.8;-0.3769;0.080397;0.005521667;7.8118;4.8133E-10;4.812131667;1.0161
2.459644444;0.524444444;4.69;0.6125;5.23;-0.38701;0.046004;0.001416111;5.2345;4.1797E-10;1.653722222;1.0286
4.082033333;0.503333333;8.11;0.623333333;8.76;-0.3804;0.016998;0.005206667;8.7793;5.5068E-10;2.574371667;1.034
2.431777778;0.490277778;4.96;0.613888889;5.2;-0.5186;0.098096;0.007671111;5.275;1.6328E-08;60.15120972;1.2196
4.087066667;0.503333333;8.12;0.623333333;8.69;-0.43639;0.088101;0.004655167;8.7893;3.3199E-09;2.247541667;1.1199
4.174158333;0.512166667;8.15;0.625333333;8.53;-0.32791;0.059941;0.00476;8.613;9.0855E-11;13.31389833;0.96319
3.891280556;0.491944444;7.91;0.616666667;8.89;-0.36;0.03;0.006194861;8.9526;2.815E-10;0.87995;0.99588
3.918225;0.489166667;8.01;0.601666667;8.65;-0.36299;0.054497;0.004769667;8.6674;3.2015E-10;2.369531667;0.97608
2.291166667;0.491666667;4.66;0.605555556;5.08;-0.3792;0.047146;0.008103194;5.0938;3.1962E-10;2.985391667;1.005
3.67785;0.495;7.43;0.61;8.02;-0.32869;0.051696;0.005711;8.0389;8.5395E-11;2.420023333;0.94082
4.304513889;0.534722222;8.05;0.654166667;8.78;-0.40951;0.074795;0.004215694;8.8862;1.5051E-09;1.335423611;1.1346
0.932949153;0.33559322;2.78;0.436440678;3.42;-0.306;0.09;0.017961017;3.5152;1.5372E-11;0.645162712;0.65482
2.709430556;0.518055556;5.23;0.6375;5.6;-0.37089;0.064696;0.007701389;5.6164;2.7644E-10;5.541427778;1.0463
3.684722222;0.486111111;7.58;0.608333333;8.31;-0.30701;0.039001;0.006858472;8.3936;3.6621E-11;1.176154167;0.90739
4.026166667;0.495833333;8.12;0.619444444;8.61;-0.41061;0.080302;0.005507361;8.6724;1.5487E-09;8.802934722;1.0745
3.376594444;0.470277778;7.18;0.550555556;8.32;-0.3974;0.0897;0.000724792;8.3304;9.7596E-10;0.581011111;0.94206
2.7552;0.478333333;5.76;0.595;6.45;-0.37;0.08;0.007348;6.4879;3.1137E-10;1.251398333;0.97783
2.565;0.5;5.13;0.625;5.55;-0.36489;0.038973;0.009487083;5.5638;2.1423E-10;3.808520833;1.0157
3.58282;0.499;7.18;0.6;7.83;-0.39081;0.046616;0.003241333;7.8439;7.1546E-10;1.828283333;1.0121
3.8856375;0.489375;7.94;0.608333333;8.41;-0.37346;0.010083;0.005569688;8.4445;4.2002E-10;8.355786458;0.9984
1.1508;0.411;2.8;0.545;3.3;-0.316;0.00030303;0.025762;3.3568;2.1617E-11;1.232667;0.82784
3.3345;0.475;7.02;0.57;7.86;-0.31629;0.04631;0.003688833;7.8918;5.0351E-11;0.911736667;0.86342
4.169335;0.512833333;8.13;0.637666667;8.62;-0.3247;0.049606;0.006157833;8.7123;7.9433E-11;3.241573333;0.97722
4.25078;0.514;8.27;0.638333333;8.75;-0.33;0.01;0.00596;8.7881;9.2633E-11;6.388926667;0.98342
4.233;0.51;8.3;0.633333333;8.8;-0.387;0.037;0.005343167;8.8217;7.119E-10;10.64644333;1.061
4.1667;0.51;8.17;0.630833333;8.58;-0.38;0.07;0.0052025;8.6277;5.8213E-10;20.12548333;1.0486
3.999103333;0.496166667;8.06;0.623;8.57;-0.35519;0.057701;0.006458833;8.6024;2.4495E-10;5.957915;0.99913
3.85263;0.513;7.51;0.615;8.02;-0.32;0.06;0.003750167;8.0525;6.2109E-11;2.960946667;0.93644
4.08221;0.5015;8.14;0.6255;8.66;-0.3469;0.067621;0.006039167;8.6724;1.8675E-10;6.7559;0.99166
3.910706667;0.478666667;8.17;0.613333333;8.85;-0.3831;0.029401;0.0073395;8.8743;6.1959E-10;2.668658333;1.022
3.63469697;0.487878788;7.45;0.613636364;8.15;-0.33901;0.040294;0.007096212;8.185;1.25E-10;1.652790909;0.9608
4.167033333;0.496666667;8.39;0.615;9.09;-0.32;0.06;0.0054835;9.1168;7.0071E-11;1.860465;0.93671
3.97926875;0.505625;7.87;0.6259375;8.37;-0.34287;0.024922;0.005768542;8.3968;1.4623E-10;5.075711458;0.98401
2.811041667;0.536458333;5.24;0.648958333;5.82;-0.3853;0.085292;0.005427813;5.8729;4.6111E-10;1.478264583;1.0892
2.573277778;0.505555556;5.09;0.625;5.43;-0.37;0.05;0.008302083;5.4607;2.5552E-10;5.674441667;1.0236
3.892194444;0.500925926;7.77;0.616481481;8.36;-0.35599;0.07;0.005153519;8.3747;2.4875E-10;2.93827037;0.99093
3.9155;0.530555556;7.38;0.622222222;8.5;-0.3283;0.054941;0.001773778;8.523;8.6927E-11;0.656311111;0.9614
3.917066667;0.493333333;7.94;0.613333333;8.54;-0.39;0.05;0.0054145;8.5561;7.7048E-10;3.384828333;1.033
4.513926389;0.548472222;8.23;0.6725;8.77;-0.336;0.024002;0.005272639;8.8349;1.1834E-10;2.896759722;1.0466
4.0209625;0.494583333;8.13;0.61625;8.59;-0.33;0.05;0.00607125;8.6053;9.686E-11;11.824325;0.95167
3.84472;0.514;7.48;0.622;8;-0.337;0.059;0.004323;8.0715;1.1856E-10;2.463878333;0.9718
3.757;0.481666667;7.8;0.614833333;8.36;-0.345;0.036005;0.007824;8.392;1.6027E-10;3.774171667;0.97036
3.517592593;0.485185185;7.25;0.614814815;7.84;-0.35401;0.087003;0.007730185;7.8615;2.2322E-10;2.813916667;0.98653
3.828979167;0.497916667;7.69;0.622083333;8.05;-0.29601;0.12301;0.00699;8.1377;2.6499E-11;11.97339167;0.91563
4.10455;0.498125;8.24;0.620520833;8.71;-0.36359;0.010436;0.005710729;8.7611;3.1147E-10;6.210063542;1.0043
4.095186667;0.504333333;8.12;0.619666667;8.76;-0.33101;0.043002;0.005087;8.7795;1.0048E-10;2.289266667;0.95854
3.613711111;0.496388889;7.28;0.605555556;7.85;-0.35399;0.172;0.004675;7.9413;2.5496E-10;1.691569444;0.97735
3.8337;0.4915;7.8;0.622333333;8.25;-0.33101;0.051006;0.0074975;8.3389;9.727E-11;4.361376667;0.96285
3.921316667;0.488333333;8.03;0.621666667;8.6;-0.37;0.04;0.007268833;8.6294;3.9794E-10;4.319305;1.0174
4.4205;0.525;8.42;0.64;9.03;-0.31;0.05;0.004734167;9.0742;4.6327E-11;2.333798333;0.95919
2.442857143;0.407142857;6;0.560714286;7.2;-0.4;-0.01;0.014414286;7.4102;7.9184E-10;0.493782143;0.95749
3.753368056;0.484305556;7.75;0.613194444;8.19;-0.3299;0.021404;0.007468472;8.2303;8.8236E-11;12.87864167;0.94511
3.54375;0.486111111;7.29;0.597222222;7.91;-0.359;0.062996;0.005128056;7.9563;2.5759E-10;1.818618056;0.96407
3.817916667;0.495833333;7.7;0.609027778;8.14;-0.354;0.080995;0.005057083;8.1757;2.3146E-10;7.545258333;0.9764
4.026;0.508333333;7.92;0.633333333;8.39;-0.36;0.05;0.006083889;8.447;2.8128E-10;5.324443056;1.0224
2.55;0.5;5.1;0.625;5.67;-0.34;0.05;0.009777708;5.7036;9.0964E-11;1.6499375;0.98118
4.063;0.497916667;8.16;0.622291667;8.48;-0.3299;0.021403;0.006328542;8.6306;9.2578E-11;20.744025;0.95907
2.5;0.5;5;0.625;5.56;-0.34;0.05;0.009972083;5.5931;8.9192E-11;1.675815625;0.98119
3.560757576;0.501515152;7.1;0.631818182;7.7;-0.356;0.07;0.007626667;7.7232;2.2879E-10;2.533990909;1.0158
2.429638889;0.516944444;4.7;0.619027778;5.36;-0.37501;0.075;0.004573472;5.3727;3.0264E-10;1.218352778;1.0253
4.00021875;0.493854167;8.1;0.6146875;8.57;-0.32999;0.05;0.005994063;8.6168;9.6722E-11;5.479367708;0.94942
3.444;0.478333333;7.2;0.6;8;-0.30352;0.0528;0.007307222;8.012;3.1271E-11;1.248094444;0.8911
4.098755556;0.492638889;8.32;0.641666667;8.95;-0.334;0.06562;0.009102083;8.9709;1.1965E-10;3.9012125;0.99813
4.078055556;0.512962963;7.95;0.62037037;8.3;-0.3714;0.039301;0.003763148;8.3539;4.0542E-10;18.19456667;1.0169
2.81015625;0.515625;5.45;0.629166667;5.83;-0.36;0.05;0.006550833;5.88;1.9432E-10;3.462577083;1.0161
3.957916667;0.491666667;8.05;0.623611111;8.67;-0.33;0.05;0.007377778;8.6995;9.7083E-11;2.747580556;0.96348
2.427722222;0.494444444;4.91;0.611111111;5.21;-0.359;0.043992;0.008594444;5.2275;1.6666E-10;10.12797361;0.98462
3.4177;0.476666667;7.17;0.601666667;7.81;-0.34;0.07;0.007485667;7.8398;1.3045E-10;1.959505;0.94507
3.951395833;0.502083333;7.87;0.620833333;8.38;-0.39201;0.063998;0.005135417;8.4298;8.2597E-10;4.228554167;1.0493
3.82;0.5;7.64;0.608888889;8.62;-0.4339;0.076601;0.003480278;8.5907;3.0068E-09;1.079601389;1.0919
4.238194444;0.498611111;8.5;0.633333333;8.64;-0.4118;0.087303;0.006543056;8.9187;1.635E-09;50.9934375;1.0996
3.665;0.5;7.33;0.611041667;8;-0.33999;0.09;0.004993333;8.0236;1.3748E-10;1.689308333;0.96118
2.766111111;0.531944444;5.2;0.6375;5.5;-0.29965;0.049964;0.005935417;5.5481;1.8538E-11;4.285513889;0.93998
2.428416667;0.502777778;4.83;0.608333333;5.28;-0.30701;0.047898;0.006932639;5.3244;2.3558E-11;1.986791667;0.90772
2.436388889;0.497222222;4.9;0.620833333;5.23;-0.37;0.05;0.009711806;5.2467;2.4573E-10;7.679552778;1.0166
2.567111111;0.501388889;5.12;0.629166667;5.23;-0.32799;0.033996;0.010730278;5.3495;5.3231E-11;314.6203472;0.96667
3.885555556;0.498148148;7.8;0.62037037;8.2;-0.3757;0.1206;0.00586537;8.2418;5.192E-10;23.48419074;1.0282
3.887466667;0.493333333;7.88;0.614583333;8.48;-0.368;0.028998;0.005826944;8.4956;3.5931E-10;3.169756944;1.0024
3.333983333;0.478333333;6.97;0.6;7.55;-0.41539;0.070795;0.006429;7.5677;1.5307E-09;2.989548333;1.0475
3.47415;0.677222222;5.13;0.825277778;5.55;-0.3996;0.073694;0.008044028;5.5974;7.011E-10;3.841488889;1.4112
4.01;0.5;8.02;0.621666667;8.58;-0.31201;0.052005;0.0062015;8.5949;4.7866E-11;3.569908333;0.93448
4.115890278;0.519027778;7.93;0.620972222;8.65;-0.34661;0.026601;0.003124583;8.6673;1.7095E-10;1.560297222;0.98242
4.1756;0.52;8.03;0.620972222;8.69;-0.34661;0.026605;0.002977083;8.7032;1.7237E-10;1.959120833;0.98219
4.2196;0.513333333;8.22;0.631666667;8.66;-0.3462;0.0544;0.005131833;8.707;1.7943E-10;8.961175;0.99954
3.634666667;0.483333333;7.52;0.61;7.92;-0.34;0.09;0.007309833;7.9584;1.3822E-10;14.30247833;0.95848
2.63825;0.508333333;5.19;0.626388889;5.57;-0.45;0.048007;0.006630139;5.5745;2.9377E-09;8.116783333;1.1419
4.00112;0.490333333;8.16;0.619666667;8.55;-0.32991;0.021404;0.007063667;8.6031;9.2365E-11;21.878555;0.95505
3.682583333;0.491666667;7.49;0.615694444;8.18;-0.33;0.06;0.006834444;8.2628;9.2299E-11;1.3749;0.95239
3.89;0.5;7.78;0.611111111;8.45;-0.3497;0.08;0.00463625;8.4708;2.0357E-10;1.8858625;0.97433
4.236736111;0.501388889;8.45;0.633333333;9;-0.35899;0.037;0.006617778;9.0891;2.855E-10;3.140855556;1.0203
4.25596;0.5165;8.24;0.628666667;8.6;-0.32789;0.059942;0.004538333;8.6475;9.1276E-11;24.63773833;0.96825
4.023;0.496666667;8.1;0.618333333;8.6;-0.38701;0.037;0.005518167;8.6112;6.9542E-10;12.337605;1.0359
4.166666667;0.520833333;8;0.626388889;8.52;-0.30399;0.065998;0.003992917;8.5288;3.5131E-11;3.844318056;0.93069
3.8315;0.485;7.9;0.61;8.44;-0.34;0.040995;0.0066905;8.5293;1.3562E-10;2.436401667;0.95601
2.360222222;0.477777778;4.94;0.6;5.49;-0.3922;0.044372;0.00941875;5.5191;5.2061E-10;1.775872222;1.0144
4.163;0.502777778;8.28;0.625;8.95;-0.3816;0.064905;0.005338472;8.9699;6.2793E-10;2.516140278;1.0416
3.7504;0.488333333;7.68;0.611666667;8.36;-0.307;0.038995;0.006885833;8.4395;3.7578E-11;1.49966;0.9126
4.0953;0.51;8.03;0.611666667;8.97;-0.32;0.04;0.003394833;9.0042;6.5862E-11;0.890986667;0.93137
3.471111111;0.493055556;7.04;0.583333333;8.11;-0.32;0.04;0.002526806;8.1421;5.867E-11;0.638988889;0.88908
3.981472917;0.509791667;7.81;0.619791667;8.31;-0.36719;0.044067;0.004196563;8.3497;3.5189E-10;3.898632292;1.0106
4.451459722;0.529305556;8.41;0.634583333;8.59;-0.4204;0.092305;0.002576389;8.7918;2.0968E-09;110.481675;1.1148
3.3161875;0.569791667;5.82;0.673958333;6.2;-0.2727;0.061742;0.004612604;6.2062;6.5743E-12;4.61560625;0.95217
5.256;0.608333333;8.64;0.760833333;9.08;-0.34;0.06;0.007223;9.183;1.5209E-10;9.923365;1.1933
2.576365278;0.529027778;4.87;0.625;5.3;-0.364;0.102;0.003276944;5.3063;2.1709E-10;2.762283333;1.0189
3.66626;0.478;7.67;0.613333333;8.17;-0.32;0.05;0.0085405;8.2531;6.2838E-11;3.34626;0.93329
1.765166667;0.494444444;3.57;0.603333333;3.89;-0.37901;0.14301;0.009015185;3.899;2.8034E-10;3.87582963;1.0072
3.643620833;0.497083333;7.33;0.616041667;8.09;-0.35641;0.053733;0.005905833;8.1257;2.3601E-10;1.3389875;0.99066
3.585213333;0.478666667;7.49;0.611;8.06;-0.36421;0.064404;0.007889167;8.0762;3.1691E-10;3.920676667;0.9933
3.278314286;0.488571429;6.71;0.614571429;7.24;-0.3653;0.057099;0.007645571;7.2564;2.9165E-10;3.383455714;1.0004
3.7504;0.488333333;7.68;0.611666667;8.36;-0.37;0.06;0.0062695;8.3864;3.9541E-10;1.988541667;1.0028
3.918583333;0.491666667;7.97;0.621666667;8.66;-0.33;-0.026998;0.007211333;8.7278;8.546E-11;1.614146667;0.95623
2.363416667;0.498611111;4.74;0.618055556;5.12;-0.328;0.034004;0.009778194;5.1332;5.163E-11;3.797969444;0.9512
3.917255;0.4915;7.97;0.619333333;8.32;-0.33999;0.039002;0.006932167;8.3834;1.3485E-10;33.214845;0.97002
3.667833333;0.491666667;7.46;0.615;7.97;-0.4539;0.0067001;0.005647333;7.9946;4.4426E-09;8.899871667;1.1237
3.68;0.5;7.36;0.606944444;7.93;-0.34801;0.019004;0.004423611;7.9434;1.6402E-10;2.610484722;0.96134
3.9996;0.505;7.92;0.618333333;8.52;-0.339;0.036995;0.004883833;8.5579;1.3058E-10;2.309503333;0.96755
3.480888889;0.488888889;7.12;0.609444444;7.81;-0.34;0.05;0.006666528;7.8433;1.2591E-10;1.565319444;0.95633
4.165;0.5;8.33;0.622222222;8.9;-0.4515;0.1131;0.004748194;8.9138;5.34E-09;9.548579167;1.1409
4.04992;0.527333333;7.68;0.651833333;8.18;-0.33999;0.06;0.006048833;8.2159;1.3558E-10;4.094486667;1.0227
3.611805556;0.486111111;7.43;0.597222222;8.06;-0.359;0.063002;0.005041389;8.0795;2.6271E-10;2.084145833;0.96401
3.75;0.5;7.5;0.6;8.25;-0.37181;0.075564;0.0031025;8.269;4.2165E-10;1.346441667;0.98771
3.7534;0.49;7.66;0.615;8.2;-0.31;0.05;0.007117167;8.2156;4.2072E-11;3.742495;0.92146
3.693037037;0.474074074;7.79;0.611111111;8.34;-0.328;0.0656;0.008619074;8.354;8.8974E-11;5.133838889;0.94197
3.61075;0.505;7.15;0.615;8.01;-0.32401;0.027004;0.004991806;8.0512;6.7256E-11;0.969523611;0.94144
3.747498333;0.479833333;7.81;0.606166667;8.4;-0.384;0.109;0.006589333;8.414;6.8101E-10;3.944698333;1.0161
3.774725926;0.494074074;7.64;0.62;8.01;-0.296;0.123;0.007326296;8.0929;2.6333E-11;11.25593889;0.91255
5.045333333;0.533333333;9.46;0.658333333;10.05;-0.3;0.03;0.005241333;10.0926;3.3235E-11;3.546905;0.96984
4.161527778;0.501388889;8.3;0.619444444;8.87;-0.395;0.052999;0.004771389;8.9088;9.446E-10;3.644681944;1.0506
2.43;0.5;4.86;0.622222222;5.17;-0.32799;0.034004;0.010103472;5.2072;5.2574E-11;5.567881944;0.95735
3.415016667;0.481666667;7.09;0.603333333;7.67;-0.41539;0.070795;0.0062525;7.6862;1.5553E-09;3.148963333;1.0533
4.3335;0.50625;8.56;0.631944444;9.03;-0.33;0.05;0.006024167;9.1018;1.021E-10;5.638498611;0.97602
4.081558333;0.510833333;7.99;0.6255;8.55;-0.379;0.097006;0.004502167;8.5712;5.796E-10;3.810418333;1.0405
3.956766667;0.498333333;7.94;0.616666667;8.53;-0.368;0.029004;0.005337778;8.5436;3.6148E-10;3.352276389;1.0058
3.628697222;0.464027778;7.82;0.575694444;8.46;-0.32871;0.056537;0.005534861;8.5754;9.0741E-11;1.30665;0.8885
3.81875;0.489583333;7.8;0.602222222;8.27;-0.31661;0.028585;0.005421528;8.2786;5.354E-11;7.18105;0.91014
4.032138889;0.526388889;7.66;0.626388889;8.1;-0.368;0.101;0.002669722;8.1826;3.8445E-10;3.305151389;1.0262
3.576;0.496666667;7.2;0.608333333;8;-0.33701;0.038;0.0052275;8.0373;1.1252E-10;1.122128333;0.95007
3.463888889;0.477777778;7.25;0.605555556;7.99;-0.34569;0.063292;0.007662222;8.0334;1.6187E-10;1.412201852;0.95917
4.098583333;0.498611111;8.22;0.619444444;8.73;-0.4;0.04;0.005183333;8.7425;1.0691E-09;12.88072778;1.0566
3.917658333;0.519583333;7.54;0.625416667;8.44;-0.34001;0.02;0.003756875;8.4732;1.2816E-10;0.95626875;0.9802
3.75375;0.4875;7.7;0.605;8.3;-0.349;0.059;0.005765625;8.3178;1.8949E-10;2.69408125;0.96202
4.34;0.516666667;8.4;0.64;8.87;-0.35;0.06;0.005500833;8.9194;2.1219E-10;6.916685;1.0188
2.847444444;0.544444444;5.23;0.643055556;5.54;-0.304;0.05;0.004226667;5.5775;2.2303E-11;4.340475;0.95465
2.363504167;0.501805556;4.71;0.613333333;5.3;-0.33999;0.05;0.007675833;5.3292;8.4429E-11;1.391163889;0.9633
3.91689;0.489;8.01;0.617666667;8.45;-0.3299;0.021396;0.007125667;8.4798;9.0954E-11;14.82152667;0.95199
3.593233333;0.481666667;7.46;0.596666667;8.1;-0.32299;0.015;0.005973667;8.1939;6.5097E-11;1.386331667;0.91056
4.000685;0.5045;7.93;0.619;8.48;-0.34599;0.1;0.004948;8.5277;1.8578E-10;2.858483333;0.98242
2.5;0.5;5;0.609722222;5.3;-0.34661;0.037509;0.007138056;5.3032;1.0808E-10;13.88503472;0.96439
4.1756;0.52;8.03;0.62;8.52;-0.33419;0.057582;0.003032667;8.5246;1.1334E-10;5.566255;0.9641
3.915;0.5;7.83;0.625;8.36;-0.36;0.07;0.006286875;8.3853;2.8742E-10;4.785547917;1.0102
3.7083;0.47;7.89;0.620925926;8.24;-0.37101;0.136;0.009945926;8.3438;4.5933E-10;33.80467778;1.0232
4.42;0.52;8.5;0.631666667;9;-0.36129;0.055611;0.0039285;9.0682;3.179E-10;3.927005;1.022
3.835553333;0.496833333;7.72;0.614333333;8.3;-0.32699;0.052;0.005807333;8.317;8.3041E-11;2.837813333;0.94497
2.4304;0.49;4.96;0.6125;5.51;-0.34;0.05;0.009856667;5.5421;8.8424E-11;1.689347222;0.96154
4.025;0.5;8.05;0.622222222;8.76;-0.38161;0.064897;0.005520972;8.7846;6.1324E-10;1.963425;1.0373
2.636625;0.370833333;7.11;0.452777778;7.97;-0.3696;0.061305;0.003457083;8.007;3.6798E-10;0.745073611;0.74283
2.7649375;0.51875;5.33;0.63125;5.66;-0.3905;0.057898;0.006034167;5.6655;5.2665E-10;13.73791771;1.0641
5.084866667;0.593333333;8.57;0.758333333;9;-0.34;0.05;0.008949667;9.1543;1.4899E-10;7.669046667;1.1887
4.17;0.5;8.34;0.63;8.9;-0.35601;0.109;0.006509167;8.9348;2.8232E-10;4.55622;1.0148
3.7536;0.51;7.36;0.615972222;7.94;-0.357;0.14099;0.003945556;7.9522;2.7204E-10;2.559636111;0.99615
3.861833333;0.483333333;7.99;0.608333333;8.3;-0.33;0.05;0.006781167;8.4608;9.5144E-11;18.42832333;0.93933
3.198333333;0.420833333;7.6;0.513888889;8.2;-0.309;0.045695;0.004317917;8.2191;3.9912E-11;1.867963889;0.7688
4.1004;0.51;8.04;0.619027778;8.52;-0.32441;0.053322;0.004375972;8.5786;7.7833E-11;3.349115278;0.94844
3.817125;0.4875;7.83;0.619444444;8.27;-0.4187;0.094498;0.006855139;8.3189;1.93E-09;18.37650972;1.087
3.982916667;0.504166667;7.9;0.623333333;8.46;-0.34;0.05;0.0056345;8.4729;1.377E-10;3.705951667;0.97739
3.332470833;0.487916667;6.83;0.597916667;7.35;-0.37;0.11101;0.005173333;7.3615;3.7613E-10;3.31318125;0.98309
3.885277778;0.493055556;7.88;0.616666667;8.41;-0.41061;0.080297;0.005726806;8.4212;1.505E-09;8.807838889;1.0698
3.856516667;0.488166667;7.9;0.617333333;8.47;-0.301;0.034002;0.007538333;8.4892;2.9289E-11;3.324193333;0.91117
3.683166667;0.478333333;7.7;0.61;8.2;-0.36301;0.127;0.007607;8.2251;3.4085E-10;8.100655;0.99352
3.714033333;0.503939394;7.37;0.603939394;8.04;-0.33419;0.057575;0.00351197;8.0675;1.0571E-10;1.543556061;0.93995
4.301111111;0.544444444;7.9;0.704166667;8.5;-0.37;0.04;0.009575417;8.6103;3.9482E-10;2.447404167;1.153
4.02725;0.502777778;8.01;0.622222222;8.5;-0.34;0.05;0.005632778;8.5392;1.3909E-10;4.993031944;0.97553
4.17;0.5;8.34;0.615;9;-0.36301;0.0545;0.004685278;9.0176;3.3339E-10;2.402176389;0.99771
4.25277;0.513;8.29;0.625666667;8.85;-0.341;0.029006;0.004464167;8.8598;1.4472E-10;4.011741667;0.98116
4.25277;0.513;8.29;0.625666667;8.85;-0.37102;0.11101;0.004120333;8.9536;4.6836E-10;1.932891667;1.0303
3.917673333;0.497166667;7.88;0.618;8.5;-0.35;0.04;0.005865833;8.519;1.9529E-10;2.620616667;0.98297
3.865530303;0.492424242;7.85;0.621212121;8.4;-0.339;0.040298;0.007088485;8.4377;1.3015E-10;3.700918182;0.97202
4.02675;0.491666667;8.19;0.631944444;8.82;-0.35;0.04;0.008070556;8.8406;2.0324E-10;3.461755556;1.005
3.926933333;0.493333333;7.96;0.611666667;8.51;-0.297;0.0249;0.006114333;8.5253;2.4531E-11;3.392685;0.89661
3.918016667;0.501666667;7.81;0.612333333;8.86;-0.37779;0.05105;0.004112833;8.9076;5.2692E-10;0.765258333;1.0161
4.0015;0.503333333;7.95;0.616666667;8.55;-0.22781;0.079404;0.006013333;8.5755;1.0365E-12;2.01476;0.80794
4.00021875;0.493854167;8.1;0.6146875;8.57;-0.3281;0.039603;0.006007604;8.647;8.8485E-11;4.1179375;0.9461
3.8439625;0.4878125;7.88;0.606770833;8.34;-0.37346;0.010084;0.005642917;8.3767;4.1657E-10;8.626917708;0.99582
3.181944444;0.402777778;7.9;0.5;8.7;-0.358;0.052;0.004490833;8.8116;3.2938E-10;0.784065278;0.81335
2.836516667;0.478333333;5.93;0.596666667;6.62;-0.37;0.08;0.007425667;6.658;3.1995E-10;1.29465;0.98044
