,Pm,Vm,Im,Voc,Isc,Voc_coeff,Isc_coeff,Rs,Iph,I0,Rp,n
970,3.838,0.505,7.6,0.601666667,8.5,-0.4082,0.072306,0.002109167,8.5182,1.3714E-09,0.984331667,1.042
971,4.0015,0.503333333,7.95,0.621666667,8.46,-0.36469,0.050095,0.005288167,8.4771,3.3204E-10,6.341836667,1.0102
973,2.431825,0.50875,4.78,0.610972222,5.17,-0.3617,0.041509,0.005333472,5.1779,1.7901E-10,3.4684625,0.98865
974,4.27648,0.514,8.32,0.632333333,8.72,-0.36439,0.042901,0.004908167,8.7664,3.3724E-10,20.11523833,1.0265
975,2.778284722,0.519305556,5.35,0.637083333,5.65,-0.40301,0.082301,0.006747361,5.6992,8.0952E-10,13.29027778,1.094
976,3.499253333,0.485333333,7.21,0.600333333,7.85,-0.36999,0.12,0.0055835,7.872,4.0581E-10,1.994808333,0.98803
977,3.834406667,0.490333333,7.82,0.6185,8.46,-0.28801,0.086005,0.007536667,8.4906,1.8349E-11,2.08273,0.89743
978,3.9494,0.49,8.06,0.611666667,8.6,-0.33,0.079,0.0061515,8.6763,1.0097E-10,2.483956667,0.94668
979,4.072527778,0.500925926,8.13,0.617962963,8.7,-0.35001,0.084,0.00517,8.7116,2.145E-10,3.891162963,0.9854
980,4.0209625,0.494583333,8.13,0.61625,8.59,-0.37344,0.010081,0.005668958,8.6548,4.2986E-10,6.581695833,1.0114
981,3.128125,0.48125,6.5,0.6,7.12,-0.35649,0.045,0.007017917,7.1476,2.0623E-10,1.8059625,0.96417
982,4.086333333,0.498333333,8.2,0.623333333,8.7,-0.355,0.085,0.006092333,8.7223,2.572E-10,7.369596667,1.001
984,3.917066667,0.493333333,7.94,0.615,8.44,-0.4222,0.096398,0.005336167,8.4587,2.179E-09,12.348165,1.0844
985,3.838,0.505,7.6,0.616666667,8.24,-0.371,0.085,0.004504333,8.2685,4.1864E-10,2.03233,1.0141
986,3.64759375,0.483125,7.55,0.606875,8.1,-0.35599,0.07,0.006713333,8.1135,2.4154E-10,4.03853125,0.97532
987,3.887092593,0.492037037,7.9,0.616666667,8.88,-0.35,0.06,0.006273333,8.944,2.0732E-10,0.870957407,0.98348
988,4.022717708,0.511145833,7.87,0.620416667,8.37,-0.36719,0.044074,0.004041771,8.4368,3.5464E-10,3.230134375,1.0117
990,4.184085,0.5035,8.31,0.623166667,8.84,-0.33001,0.04,0.005519333,8.9375,9.7928E-11,2.557591667,0.96214
991,3.683,0.483333333,7.62,0.615277778,8.13,-0.31799,0.056999,0.008094722,8.1411,5.8117E-11,5.946726389,0.93355
992,2.428416667,0.502777778,4.83,0.615277778,5.5,-0.40309,0.058509,0.006547083,5.5299,7.4094E-10,1.204044444,1.0579
993,3.98468,0.499333333,7.98,0.617666667,8.38,-0.36441,0.0429,0.005367833,8.4507,3.2483E-10,11.007935,1.0027
994,3.895,0.5,7.79,0.615277778,8.26,-0.39571,0.070206,0.004759861,8.3356,9.2602E-10,4.044669444,1.0457
995,4.02725,0.502777778,8.01,0.623611111,8.65,-0.34579,0.041295,0.005706528,8.6704,1.7103E-10,2.416236111,0.98593
996,3.998685,0.4955,8.07,0.622166667,8.53,-0.34691,0.06762,0.006529167,8.5737,1.8481E-10,8.987441667,0.98631
997,3.667833333,0.491666667,7.46,0.59,8.36,-0.36,0.04,0.003137167,8.3888,2.6817E-10,0.910921667,0.95343
998,3.794166667,0.483333333,7.85,0.612962963,8.33,-0.379,0.099004,0.006968889,8.4163,5.6995E-10,3.95017037,1.0197
999,3.613705556,0.468703704,7.71,0.610185185,8.11,-0.37099,0.087374,0.008991296,8.2033,4.203E-10,12.57747037,1.0026
1000,3.611111111,0.481481481,7.5,0.607407407,8.06,-0.34899,0.125,0.007110185,8.0894,2.0388E-10,3.238925926,0.96969
1001,4.170083333,0.511666667,8.15,0.635,8.8,-0.33961,0.029898,0.0058165,8.8214,1.3635E-10,2.392081667,0.9941
1002,4.25277,0.513,8.29,0.625666667,8.85,-0.33202,0.037006,0.004527667,8.9293,1.0508E-10,2.248406667,0.9689
1003,3.747916667,0.486111111,7.71,0.602777778,8.25,-0.38281,0.062097,0.005375,8.2612,6.0172E-10,4.78795,1.0057
1004,3.617955556,0.481111111,7.52,0.605555556,8.06,-0.3283,0.05495,0.007151944,8.075,8.5376E-11,3.840780556,0.93334
1005,4.098281944,0.488472222,8.39,0.623472222,8.95,-0.356,0.07,0.007272361,8.9785,2.6811E-10,5.782136111,1.0018
1006,2.5,0.5,5,0.622222222,5.29,-0.37,0.05,0.009188472,5.3288,2.4965E-10,9.097176389,1.0188
1007,4.086666667,0.510833333,8,0.625833333,8.6,-0.36101,0.081,0.0047075,8.6149,3.0988E-10,2.992785,1.0139
1008,3.886666667,0.488888889,7.95,0.622222222,8.33,-0.35,0.05,0.007567361,8.3853,1.9717E-10,41.21137361,0.98965
1009,3.889351852,0.501851852,7.75,0.612962963,8.52,-0.389,0.063005,0.004195,8.5451,7.5154E-10,1.422453704,1.0327
1010,4.249855556,0.525972222,8.08,0.625,8.56,-0.32851,0.060012,0.00285125,8.578,9.2324E-11,4.984090278,0.9638
1011,4.53715,0.515,8.81,0.653333333,9.44,-0.31801,0.017002,0.0072125,9.459,6.3211E-11,3.613101667,0.989
1012,2.31940625,0.503125,4.61,0.621354167,4.98,-0.36101,0.08,0.009068438,4.9906,1.7891E-10,4.249553125,1.0068
1013,2.389090909,0.497727273,4.8,0.615909091,5.25,-0.31699,0.0090095,0.009537727,5.301,3.2879E-11,2.000202273,0.93111
1014,4.100833333,0.513888889,7.98,0.636111111,8.42,-0.36,0.05,0.005597917,8.511,2.8316E-10,4.965740278,1.0269
1015,3.904352778,0.513055556,7.61,0.615972222,8.25,-0.3331,0.034303,0.003650139,8.2657,1.0059E-10,1.907225,0.95548
1016,4.156533333,0.499583333,8.32,0.622708333,8.79,-0.32999,0.05,0.006018958,8.807,9.9085E-11,12.97576146,0.9616
1017,3.40956,0.492,6.93,0.612,7.38,-0.36801,0.065596,0.0064946,7.3922,3.3173E-10,7.787498,1.0002
1018,3.75,0.5,7.5,0.641666667,8.71,-0.32,0.04,0.00889,8.8393,6.3408E-11,0.598844444,0.97821
1019,4.08135,0.498333333,8.19,0.618333333,8.74,-0.42051,0.078398,0.004888167,8.7658,2.0946E-09,6.586013333,1.0868
1020,3.50246,0.494,7.09,0.599,7.6,-0.39079,0.046605,0.003997833,7.6088,6.9955E-10,3.993043333,1.0097
1021,2.429583333,0.495833333,4.9,0.618055556,5.2,-0.34,0.005,0.009992778,5.2208,7.9434E-11,9.6019,0.96625
1022,4.307722222,0.515277778,8.36,0.643055556,8.75,-0.443,0.041006,0.005209722,8.9086,3.8483E-09,19.51139306,1.161
1023,3.919833333,0.483333333,8.11,0.6,8.7,-0.359,0.063,0.005367667,8.7183,2.85E-10,3.285406667,0.9681
1024,2.864944444,0.515277778,5.56,0.629166667,5.86,-0.31,0.04,0.007289583,5.885,2.9803E-11,12.43875,0.94186
1025,4.084365,0.4915,8.31,0.619,8.81,-0.33969,0.042304,0.006583667,8.8227,1.4086E-10,11.33500333,0.96936
1027,4.309861111,0.534722222,8.06,0.631944444,8.67,-0.304,0.065998,0.002675972,8.7651,3.5187E-11,1.479586111,0.9391
1029,3.915,0.5,7.83,0.62,8.46,-0.3261,0.050496,0.005974833,8.4822,8.1444E-11,2.276176667,0.95246
1030,3.5838,0.495,7.24,0.613333333,7.92,-0.34,0.05,0.006144833,7.9495,1.2779E-10,1.649036667,0.96237
1031,3.898222222,0.497222222,7.84,0.615277778,8.45,-0.31799,0.025006,0.005872778,8.4732,5.7048E-11,2.372938889,0.93209
1032,3.469611111,0.480555556,7.22,0.608333333,7.87,-0.36,0.06,0.007528889,7.8992,2.6444E-10,2.028305556,0.98323
1033,4.096347222,0.501388889,8.17,0.615277778,8.88,-0.37449,0.0825,0.00448375,8.9012,5.0454E-10,1.882013889,1.0166
1034,4.026,0.508333333,7.92,0.633333333,8.39,-0.33,0.05,0.006388333,8.4178,9.4539E-11,7.184125,0.97814
1035,4.168333333,0.508333333,8.2,0.626666667,8.66,-0.34,-0.0010046,0.005310167,8.691,1.312E-10,8.430621667,0.97926
1036,3.673333333,0.483333333,7.6,0.595138889,8.13,-0.31662,0.028585,0.005545694,8.143,5.2427E-11,3.468894444,0.89967
1037,3.7522,0.486666667,7.71,0.616666667,8.27,-0.341,0.044002,0.007451667,8.3052,1.3857E-10,3.28675,0.96807
1038,2.43,0.5,4.86,0.622222222,5.17,-0.404,0.04501,0.008930417,5.1769,7.2089E-10,17.69067361,1.0675
1039,4.011566667,0.503333333,7.97,0.616166667,8.71,-0.34501,0.036005,0.004728167,8.7121,1.6495E-10,1.698405,0.97302
1040,4.072527778,0.500925926,8.13,0.617962963,8.7,-0.389,0.112,0.004791481,8.7143,8.3227E-10,4.49772037,1.0432
1041,3.41728,0.472,7.24,0.605333333,7.89,-0.33001,0.06,0.008739833,7.9249,8.9422E-11,1.974766667,0.93614
1042,4.371701389,0.517361111,8.45,0.645833333,8.83,-0.44301,0.049003,0.00521875,8.9474,3.8719E-09,25.13931944,1.166
1043,3.796666667,0.496296296,7.65,0.612962963,8.26,-0.32801,0.04,0.005739815,8.3008,8.4223E-11,2.08255,0.94383
1044,4.3368,0.52,8.34,0.631666667,9.37,-0.40921,0.080096,0.0033585,9.4031,1.5781E-09,0.888776667,1.0961
1045,3.9004,0.4975,7.84,0.6185,8.58,-0.34411,0.052005,0.0059145,8.6239,1.615E-10,1.473371667,0.97657
1046,3.9584375,0.497916667,7.95,0.628958333,8.28,-0.31901,0.012005,0.007447292,8.3485,5.8025E-11,30.82954375,0.95293
1048,4.169444444,0.527777778,7.9,0.644444444,8.67,-0.35739,0.073103,0.004646806,8.6537,2.6912E-10,1.7490625,1.0386
1049,2.707083333,0.506944444,5.34,0.626388889,5.53,-0.3392,0.045298,0.008413611,5.6164,8.8434E-11,19.51947639,0.98037
1050,4.259406667,0.511333333,8.33,0.64,8.69,-0.4137,0.096203,0.0056845,8.7856,1.7612E-09,26.65199167,1.1157
1051,3.78785,0.485,7.81,0.620454545,8.25,-0.34271,0.065806,0.008072576,8.3358,1.5358E-10,5.887292424,0.97753
1052,4.236145833,0.513472222,8.25,0.641666667,8.6,-0.3,0.04,0.006731528,8.722,2.9355E-11,13.73970972,0.9456
1053,3.756565,0.4885,7.69,0.6165,8.34,-0.288,0.085995,0.007668167,8.3731,1.8064E-11,1.93082,0.89458
1054,4.156375,0.5125,8.11,0.635520833,8.61,-0.30941,0.052602,0.006114792,8.6811,4.3495E-11,3.00799375,0.95157
1055,4.09632,0.502,8.16,0.632333333,8.61,-0.41191,0.089895,0.006177,8.6568,1.6316E-09,16.346485,1.0994
1056,2.779027778,0.519444444,5.35,0.633333333,5.64,-0.37531,0.069202,0.006485,5.6559,3.2657E-10,23.78105972,1.0458
1057,3.7995,0.51,7.45,0.617962963,7.95,-0.31999,0.13,0.004589815,7.9639,6.8823E-11,3.8614,0.94494
1058,3.961315278,0.484861111,8.17,0.624027778,8.61,-0.32001,0.05,0.008398056,8.6534,6.6306E-11,14.0364375,0.94916
1059,3.957034375,0.509270833,7.77,0.619583333,8.27,-0.3672,0.044075,0.00424875,8.3605,3.5087E-10,2.54165,1.0105
1060,3.520444444,0.494444444,7.12,0.603703704,7.8,-0.30301,0.041,0.005423889,7.829,2.9282E-11,1.457794444,0.89489
1061,2.570638889,0.497222222,5.17,0.622222222,5.48,-0.3392,0.045292,0.009943889,5.511,8.6592E-11,8.190729167,0.97409
1062,4.083733333,0.506666667,8.06,0.621666667,8.75,-0.39249,0.078903,0.004415833,8.7684,8.8704E-10,2.09816,1.053
1063,3.888919444,0.499861111,7.78,0.608888889,8.52,-0.407,0.040998,0.003805972,8.5403,1.2783E-09,1.599943056,1.0497
1065,2.21,0.5,4.42,0.605,4.86,-0.42369,0.061708,0.00548375,4.8705,1.2326E-09,2.5402875,1.0681
1066,3.890988889,0.487592593,7.98,0.623703704,8.35,-0.37099,0.136,0.007673704,8.4286,4.6391E-10,25.91482963,1.0278
1067,3.611180556,0.484722222,7.45,0.586944444,8.59,-0.36041,0.052817,0.003666667,8.6412,2.8249E-10,0.614611111,0.95082
1068,4.33485,0.507,8.55,0.631666667,9.07,-0.33,0.01,0.005907667,9.1243,9.5952E-11,4.118511667,0.97327
1069,3.817291667,0.506944444,7.53,0.615277778,8.21,-0.34799,0.109,0.004290972,8.2306,1.9427E-10,1.707966667,0.98048
1070,4.117722222,0.496111111,8.3,0.625416667,9.16,-0.41359,0.089902,0.005916944,9.1882,1.7967E-09,1.423119444,1.0913
1071,3.50135,0.488333333,7.17,0.59,8.12,-0.34989,0.053448,0.003844333,8.1588,1.8565E-10,0.802545,0.9407
1072,3.923565,0.489833333,8.01,0.627166667,8.55,-0.32809,0.03462,0.008133167,8.6662,8.8169E-11,2.182028333,0.96572
1073,4.37835,0.505,8.67,0.636666667,9.22,-0.3,0.044002,0.0069115,9.2307,3.1205E-11,5.945255,0.93861
1074,4.003133333,0.496666667,8.06,0.616666667,8.62,-0.38019,0.066903,0.005372833,8.6349,5.8145E-10,4.717736667,1.0255
1075,3.85776,0.513,7.52,0.62,8,-0.3,0.13,0.0045935,8.0082,3.109E-11,4.474675,0.91906
1076,2.607479167,0.507291667,5.14,0.620833333,5.49,-0.36,0.05,0.007218646,5.4957,1.8276E-10,6.987698958,1.0022
1078,3.330208333,0.479166667,6.95,0.6,7.71,-0.33,0.05,0.007153,7.7157,8.523E-11,1.384785,0.92779
1079,3.667235,0.483166667,7.59,0.608833333,8.21,-0.33969,0.042302,0.007070333,8.2339,1.3016E-10,2.431728333,0.95401
1080,4.33302,0.514,8.43,0.628833333,8.9,-0.374,0.107,0.004312167,8.9216,5.2104E-10,15.91465167,1.0389
1081,3.2634,0.49,6.66,0.61,7.26,-0.324,0.026997,0.00724,7.2872,6.1825E-11,1.934545833,0.93296
1082,3.939,0.505,7.8,0.618333333,8.3,-0.38561,0.043699,0.004523833,8.3456,6.4781E-10,4.245056667,1.0346
1083,2.290885417,0.494791667,4.63,0.604166667,5,-0.3759,0.0307,0.007195729,5.0401,2.7673E-10,3.026554167,0.99706
1084,4.125523958,0.498854167,8.27,0.6215625,8.74,-0.36,0.05,0.005730729,8.7897,2.9307E-10,8.427163542,1.0032
1085,4.175,0.5,8.35,0.625,8.85,-0.36101,0.08,0.005892333,8.9151,3.2111E-10,4.573245,1.0123
1087,3.955555556,0.494444444,8,0.618055556,8.51,-0.41061,0.080306,0.005617639,8.5401,1.5266E-09,10.11255139,1.0721
1088,4.497821667,0.524833333,8.57,0.639166667,9.05,-0.31997,0.040011,0.0045275,9.0935,6.8209E-11,5.357413333,0.97168
1089,2.57,0.5,5.14,0.625,5.71,-0.34,0.05,0.009705556,5.7433,9.1633E-11,1.663216667,0.98116
1090,2.428833333,0.491666667,4.94,0.605555556,5.45,-0.365,0.097009,0.007762917,5.4713,2.2885E-10,1.982476389,0.98866
1091,4.238055556,0.506944444,8.36,0.633333333,8.92,-0.29399,0.053004,0.006564861,8.9347,2.376E-11,3.986801389,0.9255
1092,3.7345,0.485,7.7,0.613333333,8.2,-0.36299,0.127,0.007056,8.2229,3.4047E-10,7.40188,0.99895
1093,4.168333333,0.508333333,8.2,0.63,8.85,-0.35251,0.037401,0.0055155,8.8696,2.214E-10,2.48737,1.0056
1094,3.673333333,0.483333333,7.6,0.595138889,8.13,-0.31659,0.028585,0.005545972,8.143,5.2379E-11,3.468566667,0.89964
1095,4.003636667,0.493666667,8.11,0.6125,8.56,-0.37331,0.026904,0.005359333,8.6134,4.3675E-10,8.724498333,1.006
1096,4.083741667,0.496805556,8.22,0.618888889,8.69,-0.33,0.05,0.006013889,8.708,9.7972E-11,10.84113194,0.95574
1097,4.176,0.522,8,0.627,8.51,-0.36611,0.0347,0.003293167,8.5274,3.4204E-10,4.715726667,1.0201
1098,4.08611,0.506333333,8.07,0.627,8.52,-0.38001,0.07,0.005286167,8.6011,5.7872E-10,5.986998333,1.0425
1099,3.833408333,0.490833333,7.81,0.6135,8.51,-0.3536,0.045699,0.006195833,8.5391,2.2334E-10,1.810148333,0.9816
1100,3.984,0.533333333,7.47,0.674074074,8.13,-0.34599,0.033001,0.008083704,8.2384,1.5834E-10,1.551464815,1.0656
1101,3.680444444,0.505555556,7.28,0.605972222,7.9,-0.35501,0.104,0.003355556,7.9133,2.3809E-10,1.985822222,0.97512
1102,3.832106667,0.490666667,7.81,0.613333333,8.68,-0.32,0.06,0.006457333,8.749,6.6216E-11,0.994881667,0.93492
1103,4.58367,0.559666667,8.19,0.688,8.81,-0.336,0.023995,0.005597833,8.8437,1.1835E-10,2.633348333,1.0708
1105,3.957291667,0.503472222,7.86,0.618055556,8.49,-0.32,0.05,0.005281389,8.5106,6.444E-11,2.175554167,0.9407
1106,3.835553333,0.496833333,7.72,0.614333333,8.3,-0.35638,0.026602,0.005526,8.3147,2.3446E-10,3.128271667,0.98531
1107,4.1891,0.514,8.15,0.621,8.91,-0.35,0.059978,0.003674167,8.9324,2.0957E-10,1.463383333,0.98951
1108,3.614388889,0.494444444,7.31,0.613888889,7.96,-0.34,0.05,0.006246389,8.0275,1.2884E-10,1.557875,0.96327
1109,3.817291667,0.506944444,7.53,0.615277778,8.21,-0.357,0.141,0.004182222,8.2297,2.8056E-10,1.740351389,0.99543
1110,4.027777778,0.503472222,8,0.620138889,8.56,-0.31151,0.026414,0.005562639,8.5761,4.487E-11,3.260047222,0.93001
1111,3.683166667,0.478333333,7.7,0.61,8.2,-0.36309,0.127,0.007603667,8.2358,3.4194E-10,6.180928333,0.99371
1112,4.015709091,0.494545455,8.12,0.626515152,8.59,-0.34271,0.065809,0.007181212,8.6398,1.5944E-10,7.826081818,0.98701
1113,4.095694444,0.513888889,7.97,0.623611111,8.4,-0.28383,0.070643,0.004851944,8.4484,1.4961E-11,5.688127778,0.89743
1114,4.161388889,0.493055556,8.44,0.625416667,8.95,-0.35601,0.07,0.006855139,8.9914,2.6873E-10,8.133470833,1.0049
1115,3.6507,0.471666667,7.74,0.61,8.29,-0.32801,0.065597,0.008863,8.3956,8.837E-11,2.107348333,0.94058
1116,3.984444444,0.488888889,8.15,0.612962963,8.54,-0.31,0.05,0.006627593,8.6301,4.4435E-11,12.63215741,0.91809
1117,3.821180556,0.493055556,7.75,0.622222222,8.31,-0.34,0.05,0.007203472,8.3252,1.3536E-10,3.997586111,0.97562
1118,3.9812,0.493333333,8.07,0.62037037,8.63,-0.3394,0.070417,0.006655,8.6618,1.42E-10,3.779633333,0.97305
1119,3.70662,0.489,7.58,0.599,8.05,-0.37009,0.042199,0.004706167,8.0713,3.753E-10,6.469481667,0.98042
1120,3.602759259,0.475925926,7.57,0.607407407,8.1,-0.37899,0.099,0.007603333,8.133,5.5193E-10,5.118435185,1.0104
1121,2.102222222,0.477777778,4.4,0.6,4.9,-0.3972,0.060408,0.010466528,4.9267,5.5671E-10,1.921548611,1.0226
1122,3.976583333,0.495833333,8.02,0.629166667,8.7,-0.4,0.062897,0.006802361,8.7633,1.0968E-09,2.026452778,1.0757
1123,4.004,0.513333333,7.8,0.615,8.47,-0.369,0.091995,0.003005,8.4835,4.0561E-10,1.886743333,1.009
1124,4.085,0.5,8.17,0.62,8.69,-0.35191,0.048596,0.005524,8.712,2.1794E-10,5.678126667,0.98905
1125,4.238055556,0.506944444,8.36,0.631944444,8.79,-0.4293,0.083094,0.005143611,8.9163,2.7672E-09,12.87769028,1.1238
1126,4.265458333,0.510833333,8.35,0.63,8.81,-0.34,0.05,0.0052485,8.8559,1.4448E-10,7.1006,0.9876
1127,3.890777778,0.501388889,7.76,0.615277778,8.4,-0.34659,0.054798,0.005023333,8.4196,1.7429E-10,2.153593056,0.97483
1128,3.835,0.5,7.67,0.6,8.59,-0.36,0.04,0.003105167,8.6193,2.7562E-10,0.910305,0.96957
1129,4.02725,0.502777778,8.01,0.626388889,8.57,-0.34,0.07,0.006114028,8.5937,1.4403E-10,3.723055556,0.98339
1130,4.146125,0.5125,8.09,0.635416667,8.59,-0.30939,0.052596,0.006124167,8.6312,4.3377E-11,4.073835417,0.95129
1131,2.426444444,0.497222222,4.88,0.619444444,5.43,-0.385,0.05,0.009027778,5.4571,4.1191E-10,1.774913889,1.0374
1132,4.075037037,0.501851852,8.12,0.630740741,8.48,-0.3781,0.0875,0.006370926,8.5553,5.5601E-10,21.86167407,1.0468
1133,3.707259259,0.503703704,7.36,0.605555556,7.86,-0.35691,0.050102,0.003603704,7.8668,2.3474E-10,4.171894444,0.97329
1134,3.576666667,0.483333333,7.4,0.608333333,8.01,-0.37,0.08,0.006837333,8.0307,3.9128E-10,2.646576667,0.99839
1135,4.165,0.5,8.33,0.625,9.26,-0.32,0.06,0.006172667,9.3178,7.0707E-11,0.988038333,0.9527
1136,4.024833333,0.516666667,7.79,0.634722222,8.5,-0.3037,0.044329,0.005669028,8.5307,3.3093E-11,1.570527778,0.94197
1137,2.637222222,0.522222222,5.05,0.622222222,5.37,-0.3775,0.042793,0.004045833,5.409,3.2068E-10,4.862611111,1.0295
1138,2.429169444,0.508194444,4.78,0.61,5.31,-0.351,0.046008,0.005290139,5.3265,1.2573E-10,1.700261111,0.97306
1139,3.58344,0.474,7.56,0.601666667,8.29,-0.35501,0.0438,0.00734,8.3287,2.2773E-10,1.57238,0.96469
1140,3.9585,0.505555556,7.83,0.616666667,8.48,-0.34971,0.08,0.004513889,8.4984,2.045E-10,2.080883333,0.98309
1141,4.239733333,0.509583333,8.32,0.624861111,8.84,-0.312,0.049005,0.005092083,8.8484,4.9173E-11,5.340005556,0.93894
1142,2.393375,0.5125,4.67,0.614583333,5.03,-0.38051,0.072306,0.004998958,5.0375,3.4382E-10,4.306201042,1.0232
1143,4.04415,0.495,8.17,0.613333333,8.75,-0.34399,0.047006,0.005456,8.822,1.6436E-10,2.291786667,0.96745
1144,3.74773,0.482333333,7.77,0.622,8.57,-0.3444,0.084796,0.0085675,8.6234,1.7161E-10,1.37582,0.98468
1145,2.2945,0.490277778,4.68,0.611111111,5.1,-0.363,0.03,0.009833194,5.1165,1.8139E-10,3.030670833,0.99014
1146,3.683888889,0.484722222,7.6,0.6125,8.5,-0.32,0.03,0.007423611,8.4881,6.1747E-11,1.193555556,0.93182
1148,3.887722222,0.505555556,7.69,0.619444444,8.08,-0.37139,0.039295,0.004835,8.1108,3.9365E-10,24.40549167,1.0154
1149,2.57125,0.519444444,4.95,0.619444444,5.37,-0.38601,0.043594,0.00401,5.3644,4.1908E-10,3.530591667,1.0375
1150,3.5916,0.492,7.3,0.608,7.8,-0.34309,0.085205,0.005857333,7.8501,1.5037E-10,3.120328333,0.9599
1151,2.366777778,0.497222222,4.76,0.605555556,5.25,-0.363,0.042,0.006823472,5.2677,1.8894E-10,2.024402778,0.98237
1152,4.16562963,0.503703704,8.27,0.62962963,9.19,-0.32,0.06,0.00626463,9.247,7.0182E-11,1.009690741,0.95975
1153,3.67,0.5,7.34,0.61,8.1,-0.38713,0.05858,0.0043275,8.1259,6.6745E-10,1.354695,1.0249
1154,2.3618,0.49,4.82,0.6125,5.36,-0.34,0.05,0.0101375,5.3919,8.5982E-11,1.702613889,0.96157
1155,4.094875,0.5125,7.99,0.627777778,8.48,-0.37,0.115,0.004642083,8.528,4.39E-10,4.742388889,1.0321
1156,3.667833333,0.491666667,7.46,0.59,8.36,-0.3824,0.066998,0.002894833,8.386,5.9457E-10,0.9312,0.98596
1157,4.098966667,0.532333333,7.7,0.656833333,8.22,-0.33999,0.06,0.0059325,8.2597,1.3611E-10,3.592571667,1.0306
1158,2.636791667,0.504166667,5.23,0.619444444,5.9,-0.34,0.05,0.007531944,5.9364,9.3972E-11,1.219756944,0.97298
1159,4.011566667,0.503333333,7.97,0.616,8.49,-0.35,0.05,0.00472,8.5146,1.9899E-10,4.330155,0.98011
1160,4.063125,0.513020833,7.92,0.621041667,8.42,-0.36721,0.044074,0.003843854,8.4449,3.5692E-10,4.825325,1.0126
1161,3.9188,0.505,7.76,0.623333333,8.42,-0.35219,0.087696,0.005435667,8.4421,2.2448E-10,2.0672,0.99784
1162,3.890208333,0.493055556,7.89,0.625,8.35,-0.32871,0.056539,0.0075425,8.4345,9.0958E-11,4.294911111,0.96398
1163,3.8354,0.503333333,7.62,0.615,8.31,-0.3871,0.058604,0.004358333,8.3299,6.872E-10,1.822938333,1.0328
1164,3.89,0.5,7.78,0.6,8.41,-0.38,0.04,0.002986111,8.4213,5.3845E-10,2.225636111,0.99628
1166,3.669566667,0.471666667,7.78,0.619666667,8.45,-0.32811,0.034615,0.010034167,8.489,8.5789E-11,2.319371667,0.95385
1167,3.918016667,0.501666667,7.81,0.621666667,8.31,-0.397,0.090999,0.005294167,8.3197,9.9479E-10,9.873035,1.0594
1168,3.634260606,0.501969697,7.24,0.601060606,7.95,-0.4148,0.039899,0.002623939,7.9635,1.5031E-09,1.542948485,1.0472
1169,3.944027778,0.506944444,7.78,0.615972222,8.34,-0.34501,0.047002,0.004351806,8.3512,1.6199E-10,3.2216375,0.97291
1170,4.250125,0.515166667,8.25,0.625666667,8.82,-0.35,0.04,0.004097833,8.8326,2.0316E-10,3.589728333,0.99497
1171,4.026,0.508333333,7.92,0.626388889,8.41,-0.35601,0.07,0.005259444,8.4468,2.5191E-10,5.074588889,1.0066
1173,4.482916667,0.515277778,8.7,0.637083333,9.1,-0.35601,0.07,0.005128889,9.157,2.7426E-10,28.10268472,1.0234
1174,3.916431667,0.490166667,7.99,0.608,8.47,-0.37001,0.078996,0.005387667,8.4953,4.1637E-10,9.000788333,0.99721
1175,3.58397,0.483666667,7.41,0.6065,7.96,-0.3299,0.021394,0.006963167,8.0639,8.4926E-11,1.774973333,0.93552
1176,4.15,0.5,8.3,0.613333333,8.83,-0.33,0.063805,0.004856667,8.8382,1.0132E-10,5.246076667,0.94812
1177,3.749586667,0.481333333,7.79,0.614833333,8.29,-0.301,0.034005,0.00833,8.3003,2.8793E-11,7.040058333,0.90727
1178,3.759166667,0.481944444,7.8,0.611111111,8.1,-0.3583,0.024975,0.007264306,8.1924,2.4871E-10,43.42447639,0.98223
1179,2.297777778,0.488888889,4.7,0.613888889,5.05,-0.444,0.072,0.009487361,5.055,2.3345E-09,9.579468056,1.1122
1180,3.516403704,0.479074074,7.34,0.603703704,8.2,-0.35,0.06,0.007033519,8.256,1.9195E-10,1.029775926,0.96258
1181,3.6039,0.488333333,7.38,0.598333333,8.01,-0.37011,0.042197,0.004763333,8.0749,3.7058E-10,1.637616667,0.98022
1183,3.889166667,0.498611111,7.8,0.626388889,8.34,-0.34,0.05,0.006889167,8.3542,1.3597E-10,4.695419444,0.98209
1184,3.939442857,0.510952381,7.71,0.620952381,8.37,-0.3564,0.053728,0.004279048,8.3883,2.4538E-10,1.958354762,0.99803
1185,4.0015,0.503333333,7.95,0.616666667,8.54,-0.325,0.055,0.005036,8.5556,7.9509E-11,2.751986667,0.94589
1186,4.013333333,0.501666667,8,0.626666667,8.5,-0.325,0.047,0.006476667,8.5531,7.8741E-11,4.063256667,0.96055
1187,3.7515,0.508333333,7.38,0.616666667,7.95,-0.37689,0.072906,0.004104167,7.9636,4.8344E-10,2.856466667,1.0215
1188,4.240041667,0.504166667,8.41,0.625,8.87,-0.4,0.05,0.004962083,8.9453,1.1087E-09,13.52745556,1.0667
1189,4.165825,0.494166667,8.43,0.624444444,8.78,-0.34302,0.072904,0.006740556,8.9137,1.6809E-10,9.608025,0.98453
1190,3.935146667,0.490666667,8.02,0.620166667,8.55,-0.33701,0.059006,0.007081,8.5762,1.2686E-10,5.145093333,0.96852
