,f,TF,Rs,Ls,Csh,Gsh,C0,G0,CHL,GHL,Case_name
14334,163.58290359999998,-54.43677107,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14335,164.21209240000002,-54.47517034,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14336,164.8437013,-54.51361211,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14337,165.4777396,-54.55209678,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14338,166.1142166,-54.59062474,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14339,166.7531416,-54.62919638,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14340,167.39452409999998,-54.667812100000006,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14341,168.0383736,-54.7064723,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14342,168.68469950000002,-54.74517739,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14343,169.3335114,-54.78392778,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14344,169.9848188,-54.82272388,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14345,170.6386314,-54.86156611,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14346,171.2949587,-54.90045491,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14347,171.9538104,-54.939390700000004,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14348,172.61519619999999,-54.978373899999994,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14349,173.279126,-55.01740497,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14350,173.9456094,-55.05648433,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14351,174.6146563,-55.09561245,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14352,175.28627659999998,-55.13478977,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14353,175.96048009999998,-55.17401675,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14354,176.63727690000002,-55.21329385,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14355,177.3166767,-55.25262153,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14356,177.9986898,-55.29200028,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14357,178.6833261,-55.33143057,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14358,179.3705957,-55.37091288,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14359,180.06050869999999,-55.410447700000006,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14360,180.7530754,-55.45003552,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14361,181.4483059,-55.48967684,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14362,182.1462104,-55.52937216,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14363,182.84679930000001,-55.569122,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14364,183.5500828,-55.60892688,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14365,184.25607140000002,-55.6487873,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14366,184.9647755,-55.68870381,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14367,185.6762054,-55.72867692,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14368,186.3903717,-55.76870719,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14369,187.10728490000002,-55.80879516,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14370,187.8269556,-55.84894137,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14371,188.54939430000002,-55.88914639,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14372,189.2746118,-55.92941077,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14373,190.0026187,-55.9697351,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14374,190.7334256,-56.01011994,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14375,191.46704350000002,-56.05056588,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14376,192.2034831,-56.09107351,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14377,192.94275530000002,-56.13164343,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14378,193.6848709,-56.17227624,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14379,194.42984099999998,-56.21297255,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14380,195.1776764,-56.25373297,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14381,195.9283882,-56.29455814,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14382,196.6819875,-56.33544869,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14383,197.43848530000002,-56.37640525,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14384,198.1978929,-56.41742847,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14385,198.96022130000003,-56.45851902,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14386,199.725482,-56.49967754,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14387,200.493686,-56.54090472,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14388,201.26484480000002,-56.58220122,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14389,202.0389696,-56.62356774,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14390,202.816072,-56.66500497,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14391,203.5961634,-56.70651362,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14392,204.3792553,-56.74809439,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14393,205.1653591,-56.78974801,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14394,205.9544865,-56.8314752,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14395,206.74664919999998,-56.8732767,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14396,207.54185869999998,-56.91515327,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14397,208.3401269,-56.95710565,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14398,209.14146540000002,-56.99913461,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14399,209.9458861,-57.04124093,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14400,210.7534009,-57.08342539,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14401,211.5640216,-57.12568878,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14402,212.37776019999998,-57.16803191,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14403,213.1946287,-57.210455599999996,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14404,214.01463909999998,-57.25296066,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14405,214.8378035,-57.29554793,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14406,215.6641341,-57.33821826,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14407,216.4936429,-57.3809725,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14408,217.3263423,-57.42381152,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14409,218.1622446,-57.46673620000001,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14410,219.0013619,-57.50974742,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14411,219.8437068,-57.55284609,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14412,220.6892915,-57.59603311,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14413,221.5381286,-57.63930943,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14414,222.3902306,-57.68267596,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14415,223.2456101,-57.72613365,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14416,224.1042796,-57.76968348,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14417,224.9662518,-57.813326399999994,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14418,225.8315394,-57.85706341,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14419,226.7001551,-57.90089551,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14420,227.57211180000002,-57.94482371,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14421,228.44742230000003,-57.98884903,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14422,229.3260995,-58.03297252,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14423,230.20815640000004,-58.07719523,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14424,231.093606,-58.12151822,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14425,231.98246119999996,-58.16594259,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14426,232.8747352,-58.21046942,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14427,233.7704412,-58.25509982,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14428,234.6695924,-58.29983494,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14429,235.57220189999998,-58.34467591,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14430,236.4782832,-58.38962388,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14431,237.38784950000002,-58.43468004,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14432,238.30091430000002,-58.47984558,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14433,239.21749100000002,-58.52512170000001,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14434,240.13759309999998,-58.57050963,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14435,241.06123419999997,-58.61601061,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14436,241.9884279,-58.6616259,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14437,242.91918790000003,-58.70735679,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14438,243.85352790000002,-58.75320457,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14439,244.7914616,-58.79917055,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14440,245.7330029,-58.84525607,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14441,246.6781656,-58.89146248,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14442,247.62696380000003,-58.93779116,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14443,248.57941119999998,-58.98424349,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14444,249.53552209999998,-59.03082091,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14445,250.4953105,-59.07752483,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14446,251.4587905,-59.12435672,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14447,252.42597630000003,-59.17131806,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14448,253.39688219999996,-59.21841034,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14449,254.3715226,-59.26563509,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14450,255.34991159999998,-59.31299386,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14451,256.3320639,-59.36048822,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14452,257.3179938,-59.40811976,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14453,258.3077159,-59.455890100000005,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14454,259.3012447,-59.50380088,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14455,260.29859500000003,-59.55185378,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14456,261.29978140000003,-59.60005048,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14457,262.3048186,-59.64839272,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14458,263.3137215,-59.69688224,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14459,264.326505,-59.74552082,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14460,265.34318390000004,-59.79431026,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14461,266.3637733,-59.8432524,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14462,267.3882881,-59.89234911,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14463,268.41674359999996,-59.94160227,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14464,269.4491548,-59.99101382,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14465,270.4855369,-60.04058570000001,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14466,271.52590530000003,-60.09031992,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14467,272.5702753,-60.14021849,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14468,273.6186622,-60.19028347,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14469,274.67108160000004,-60.24051694,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14470,275.72754879999997,-60.29092104,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14471,276.7880796,-60.34149793,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14472,277.8526895,-60.3922498,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14473,278.9213941,-60.44317889,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14474,279.99420939999993,-60.49428748,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14475,281.071151,-60.54557788,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14476,282.15223480000003,-60.59705244,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14477,283.2374768,-60.64871357,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14478,284.32689300000004,-60.7005637,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14479,285.4204994,-60.75260531,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14480,286.5183122,-60.80484093,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14481,287.6203474,-60.85727313,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14482,288.72662139999994,-60.90990454,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14483,289.8371505,-60.96273781,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14484,290.95195099999995,-61.01577566,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14485,292.07103939999996,-61.06902086,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14486,293.19443210000003,-61.12247623,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14487,294.3221457,-61.17614463,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14488,295.45419680000003,-61.23002898,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14489,296.5906022,-61.28413228,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14490,297.7313785,-61.33845754,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14491,298.87654260000005,-61.39300787,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14492,300.02611129999997,-61.44778643,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14493,301.18010160000006,-61.50279642,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14494,302.3385305,-61.55804112,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14495,303.501415,-61.61352388,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14496,304.66877239999997,-61.66924811,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14497,305.8406197,-61.72521728,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14498,307.0169744,-61.78143495,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14499,308.19785360000003,-61.83790473,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14500,309.3832749,-61.89463032,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14501,310.5732557,-61.95161549,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14502,311.76781339999997,-62.00886408,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14503,312.9669658,-62.06638003,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14504,314.1707305,-62.12416735,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14505,315.3791253,-62.18223013,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14506,316.59216789999994,-62.24057256,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14507,317.8098762,-62.29919892,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14508,319.0322682,-62.35811357,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14509,320.2593619,-62.41732097,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14510,321.4911753,-62.47682569,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14511,322.7277267,-62.5366324,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14512,323.96903419999995,-62.59674585,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14513,325.21511610000005,-62.65717093,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14514,326.4659909,-62.71791262,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14515,327.7216769,-62.77897602,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14516,328.9821926,-62.84036636,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14517,330.24755669999996,-62.90208898,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14518,331.5177877,-62.96414934,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14519,332.7929044,-63.02655304,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14520,334.0729256,-63.08930581,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14521,335.3578702,-63.15241353,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14522,336.64775699999996,-63.2158822,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14523,337.94260510000004,-63.279718,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14524,339.2424336,-63.34392723,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14525,340.54726170000004,-63.40851637,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14526,341.85710839999996,-63.47349205,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14527,343.1719933,-63.53886108,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14528,344.49193560000003,-63.60463045,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14529,345.8169547,-63.67080731,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14530,347.1470703,-63.73739903,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14531,348.482302,-63.80441313,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14532,349.8226693,-63.87185738,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14533,351.1681921,-63.93973973,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14534,352.5188901,-64.00806836,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14535,353.87478339999996,-64.07685166,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14536,355.2358918,-64.14609828,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14537,356.6022355,-64.21581708,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14538,357.9738345,-64.2860172,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14539,359.3507091,-64.35670802,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14540,360.7328796,-64.42789922,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14541,362.1203663,-64.49960074,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14542,363.5131897,-64.57182283,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14543,364.91137030000004,-64.64457602,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14544,366.3149288,-64.71787119,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14545,367.7238857,-64.79171955,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14546,369.1382619,-64.86613264,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14547,370.55807830000003,-64.94112236,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14548,371.98335560000004,-65.01670102,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14549,373.414115,-65.09288128,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14550,374.8503776,-65.16967623,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14551,376.2921644,-65.24709941,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14552,377.73949680000004,-65.32516478,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14553,379.1923961,-65.40388677,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14554,380.6508836,-65.48328031,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14555,382.114981,-65.56336086,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14556,383.58470960000005,-65.64414437,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14557,385.0600913,-65.72564741,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14558,386.54114780000003,-65.8078871,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
14559,388.0279008,-65.89088120000001,0.25,10.5,127.67,63.835,115.53,57.765,89.28299999999999,44.65,40_MVA_LV
