f,TF,Rs,Ls,Csh,Gsh,C0,G0,CHL,GHL,Case_name
17288.04623,-67.76817223,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
17354.54124,-68.49331286,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
17421.292,-69.23017118,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
17488.29951,-69.98222613,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
17555.56475,-70.75335266,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
17623.08871,-71.54795465,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
17690.87239,-72.37113755,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
17758.91678,-73.22893962,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
17827.2229,-74.12865006,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
17895.79174,-75.07925968,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
17964.62431,-76.09211924,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
18033.72164,-77.18193501,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
18103.08473,-78.36833564,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
18172.71462,-79.6784584,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
18242.61233,-81.15147444,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
18312.77888,-82.84711386,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
18383.21531,-84.86336465,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
18453.92266,-87.37852452,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
18524.90198,-90.77361286,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
18596.1543,-96.14040984,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
18667.68068,-110.5913327,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
18739.48217,-100.0431128,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
18811.55983,-93.15413115,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
18883.91473,-89.44608524,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
18956.54792,-86.92013841,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
19029.46048,-85.01479395,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
19102.65349,-83.49190732,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
19176.12802,-82.22806719,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
19249.88515,-81.1510285,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
19323.92597,-80.21484905,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
19398.25158,-79.38850176,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
19472.86307,-78.65005015,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
19547.76153,-77.98341452,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
19622.94808,-77.37645826,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
19698.42382,-76.81979614,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
19774.18985,-76.3060206,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
19850.24731,-75.82918137,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
19926.59731,-75.38442493,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
20003.24097,-74.96773824,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
20080.17943,-74.5757623,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
20157.41381,-74.2056538,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
20234.94527,-73.85498047,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
20312.77493,-73.52164055,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
20390.90395,-73.20379971,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
20469.33347,-72.89984078,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
20548.06466,-72.60832281,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
20627.09867,-72.32794713,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
20706.43667,-72.05752818,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
20786.07983,-71.79596779,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
20866.02932,-71.54223135,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
20946.28632,-71.29532454,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
21026.85201,-71.05426929,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
21107.72758,-70.81807703,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
21188.91422,-70.58571722,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
21270.41314,-70.35607771,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
21352.22552,-70.1279121,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
21434.35257,-69.89976657,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
21516.79551,-69.66987334,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
21599.55555,-69.43598912,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
21682.63392,-69.19513974,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
21766.03182,-68.94319735,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
21849.7505,-68.67414378,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
21933.79119,-68.37870584,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
22018.15512,-68.0416296,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
22102.84354,-67.63568527,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
22187.85769,-67.10665754,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
22273.19884,-66.32807763,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
22358.86824,-64.91701963,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
22444.86714,-60.83655106,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
22531.19682,-66.40683467,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
22617.85856,-77.05052684,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
22704.85362,-72.19336081,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
22792.18328,-70.67126709,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
22879.84885,-69.86667951,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
22967.8516,-69.33839796,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
23056.19284,-68.9462754,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
23144.87386,-68.63153039,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
23233.89598,-68.36507326,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
23323.26051,-68.130793,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
23412.96875,-67.91898961,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
23503.02204,-67.72342117,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
23593.42171,-67.53983575,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
23684.16907,-67.36518048,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
23775.26548,-67.19714467,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
23866.71228,-67.0338771,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
23958.5108,-66.87379679,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
24050.66241,-66.71545215,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
24143.16846,-66.5574002,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
24236.03032,-66.39808332,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
24329.24935,-66.2356794,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
24422.82694,-66.06789155,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
24516.76444,-65.89161879,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
24611.06326,-65.70239413,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
24705.72479,-65.49334738,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
24800.7504,-65.25312176,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
24896.14152,-64.96123793,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
24991.89954,-64.57628468,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
25088.02587,-63.99940301,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
25184.52193,-62.91982141,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
25281.38915,-59.55335072,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
25378.62894,-71.03732704,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
25476.24275,-70.32953968,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
25574.23201,-67.85822449,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
25672.59817,-66.93728174,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
25771.34268,-66.42056427,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
25870.46698,-66.06938856,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
25969.97254,-65.80236878,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
26069.86084,-65.58409707,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
26170.13333,-65.39666911,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
26270.79151,-65.23004484,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
26371.83684,-65.07814916,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
26473.27082,-64.93708417,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
26575.09495,-64.8042291,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
26677.31073,-64.67775287,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
26779.91966,-64.55633434,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
26882.92325,-64.43899356,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
26986.32303,-64.32498611,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
27090.12051,-64.21373433,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
27194.31723,-64.10478143,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
27298.91472,-63.99775995,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
27403.91452,-63.89236961,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
27509.31819,-63.78836147,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
27615.12726,-63.68552634,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
27721.34332,-63.58368617,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
27827.96791,-63.48268764,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
27935.00261,-63.38239717,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
28042.449,-63.28269713,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
28150.30866,-63.18348287,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
28258.58318,-63.08466034,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
28367.27415,-62.98614419,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
28476.38319,-62.8878563,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
28585.91189,-62.78972449,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
28695.86187,-62.69168151,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
28806.23475,-62.59366423,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
28917.03215,-62.49561288,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
29028.25572,-62.39747048,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
29139.90709,-62.29918234,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
29251.9879,-62.20069556,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
29364.49981,-62.10195874,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
29477.44447,-62.00292154,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
29590.82355,-61.90353445,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
29704.63873,-61.80374852,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
29818.89166,-61.70351504,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
29933.58405,-61.60278541,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
30048.71759,-61.50151088,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
30164.29395,-61.39964234,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
30280.31487,-61.29713014,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
30396.78203,-61.19392394,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
30513.69716,-61.08997247,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
30631.06198,-60.9852234,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
30748.87822,-60.87962314,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
30867.14761,-60.77311665,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
30985.87191,-60.66564727,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
31105.05285,-60.55715653,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
31224.69221,-60.44758395,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
31344.79173,-60.33686684,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
31465.35318,-60.22494005,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
31586.37836,-60.11173579,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
31707.86903,-59.99718335,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
31829.82699,-59.88120886,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
31952.25404,-59.76373499,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
32075.15198,-59.64468068,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
32198.52263,-59.52396078,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
32322.36779,-59.40148574,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
32446.6893,-59.27716118,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
32571.48899,-59.15088751,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
32696.76869,-59.02255947,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
32822.53026,-58.8920656,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
32948.77554,-58.75928775,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
33075.5064,-58.62410043,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
33202.72471,-58.48637014,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
33330.43233,-58.34595468,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
33458.63116,-58.20270229,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
33587.32308,-58.05645075,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
33716.50998,-57.90702639,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
33846.19378,-57.75424292,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
33976.37638,-57.5979002,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
34107.0597,-57.43778278,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
34238.24567,-57.27365831,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
34369.93622,-57.10527573,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
34502.13329,-56.93236319,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
34634.83883,-56.75462572,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
34768.0548,-56.57174255,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
34901.78315,-56.38336405,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
35036.02586,-56.18910822,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
35170.78492,-55.9885566,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
35306.06229,-55.78124958,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
35441.85998,-55.56668092,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
35578.17999,-55.34429134,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
35715.02433,-55.11346095,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
35852.39501,-54.87350042,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
35990.29406,-54.62364034,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
36128.72352,-54.36301861,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
36267.68541,-54.09066522,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
36407.18179,-53.80548383,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
36547.21472,-53.50622928,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
36687.78625,-53.19147988,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
36828.89847,-52.85960304,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
36970.55345,-52.50871215,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
37112.75327,-52.13661195,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
37255.50004,-51.74072839,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
37398.79585,-51.31801767,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
37542.64282,-50.86484616,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
37687.04307,-50.37682973,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
37831.99873,-49.84861448,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
37977.51193,-49.27357146,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
38123.58482,-48.64336136,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
38270.21954,-47.94729675,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
38417.41827,-47.17137717,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
38565.18317,-46.29677303,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
38713.51642,-45.29733185,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
38862.4202,-44.13523916,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
39011.89671,-42.75291246,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
39161.94815,-41.05638568,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
39312.57674,-38.87665136,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
39463.78468,-35.86149642,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
39615.57422,-31.06966492,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
39767.94759,-21.00988645,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
39920.90702,-27.41296522,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
40074.45479,-34.36188362,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
40228.59315,-38.36572345,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
40383.32437,-41.19992217,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
40538.65073,-43.41419109,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
40694.57453,-45.24633324,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
40851.09805,-46.82055794,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
41008.22361,-48.20994835,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
41165.95352,-49.46120911,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
41324.29011,-50.60607083,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
41483.23571,-51.66714335,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
41642.79266,-52.66117352,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
41802.96332,-53.60097744,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
41963.75004,-54.49664722,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
42125.15519,-55.3563381,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
42287.18116,-56.18680151,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
42449.83032,-56.99375868,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
42613.10509,-57.78217118,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
42777.00785,-58.55644348,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
42941.54104,-59.32058014,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
43106.70707,-60.07831289,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
43272.50838,-60.83320841,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
43438.94741,-61.5887649,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
43606.02661,-62.34850418,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
43773.74845,-63.11606541,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
43942.1154,-63.8953067,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
44111.12994,-64.69042208,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
44280.79456,-65.50608304,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
44451.11176,-66.34761778,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
44622.08405,-67.22124676,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
44793.71396,-68.13440319,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
44966.004,-69.09618375,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
45138.95672,-70.11800386,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
45312.57467,-71.21458535,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
45486.86041,-72.40550722,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
45661.8165,-73.71776009,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
45837.44552,-75.1902065,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
46013.75007,-76.88196333,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
46190.73273,-78.88974961,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
46368.39613,-81.38891485,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
46546.74287,-84.75196556,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
46725.77559,-90.0326052,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
46905.49692,-103.5946393,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
47085.90951,-94.31745676,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
47267.01602,-87.30978934,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
47448.81913,-83.55616156,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
47631.3215,-81.00126309,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
47814.52583,-79.07226842,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
47998.43482,-77.52719083,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
48183.05118,-76.24082393,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
48368.37763,-75.13982156,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
48554.4169,-74.17736247,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
48741.17173,-73.32153361,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
48928.64487,-72.54933413,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
49116.8391,-71.84323808,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
49305.75718,-71.18895113,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
49495.40189,-70.57357903,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
49685.77603,-69.98342781,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
49876.88241,-69.39978355,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
50068.72384,-68.78672486,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
50261.30315,-68.0380238,1,10,393.4,196.7,61.19,30.59,89.28,44.65,40_MVA_HV
